Date comptabilisation,N° article,Désignation article,Quantité,Type écriture,Code magasin,Code groupe produits,Coût total (réel),Montant vente (réel),Nom Client,Année,Mois,Bénéfice
2015-02-26,63-30-0.4-YNYN0-CU-TN,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 63 KVA 30 KV  0,4 KV YNYN0",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-26,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-27,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-27,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-27,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-03-02,63-30-0.4-YNYN0-CU-TN,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 63 KVA 30 KV  0,4 KV YNYN0",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,100-0.39-0.23-DYN11-CU-TN,TRANSFORMATEUR TRIPHASÉ TYPE SEC 100KVA 390V 230V DYN11,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,400-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 400 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,400-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 400 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,400-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 400 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,400-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 400 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,400-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 400 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,100-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 100KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,100-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 100KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,250-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 250KVA 30KV 0,4KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,250-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 250KVA 30KV 0,4KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,630-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 630 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,630-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 630 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,250-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 250KVA 30KV 0,4KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,250-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 250KVA 30KV 0,4KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,250-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 250KVA 30KV 0,4KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,160-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 160KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,100-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 100KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,100-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 100KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,100-30-0.4-YZN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 100KVA 30KV 0,4KV YZN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,630-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 630 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-02,630-30-0.4-DYN11-CU-AG,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 630 KVA 30 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-03,250-30-0.4-YNYN0-CU-TN,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 250 KVA 30 KV  0,4 KV YNYN0",1.0,Vente,PFT,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-03,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-03,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-03,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-03,400-30-0.4-YNYN0-CU-TN,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 400 KVA 30 KV  0,4 KV YNYN0",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-03,400-30-0.4-YNYN0-CU-TN,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 400 KVA 30 KV  0,4 KV YNYN0",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-04,250-15-0.4-DYN11-CU-TN,TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 250KVA 15KV 400V DYN11,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-02-28,250-15-0.4-DYN11-CU-TN,TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 250KVA 15KV 400V DYN11,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-03-04,1000-30-0.4-YNYN0-CU-TN,TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 1000KVA 30KV 400V YNYN0,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-04,1000-30-0.4-YNYN0-CU-TN,TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 1000KVA 30KV 400V YNYN0,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-04,1000-30-0.4-YNYN0-CU-TN,TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 1000KVA 30KV 400V YNYN0,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-02-28,1000-30-0.4-YNYN0-CU-TN,TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 1000KVA 30KV 400V YNYN0,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-11,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-11,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-02-11,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-02-01,0.0
2015-03-04,1250-10-0.4-DYN11-CU-TN,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 3 COLONNES 1250 KVA 10 KV  0,4 KV DYN11",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-06,250-30-0.4-YNYN0-CU-TN,"TRANSFORMATEUR TRIPHASÉ DANS L'HUILE À 4 COLONNES 250 KVA 30 KV  0,4 KV YNYN0",1.0,Vente,PFT,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-09,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-09,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-09,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-09,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-09,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-09,50-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ  50KVA 17320V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,50-17.32-0.242-0.42-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 50KVA 17320V 242-420V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,25-17.32-0.242-MONO-CU-STEG,TRANSFORMATEUR MONOPHASÉ  25KVA 17320V 242V (STEG),1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,5-17.32-0.242-MONO-CU-TN,TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 5 KVA 17321V 242V,1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
2015-03-10,10-17.32-0.242-MONO-CU-STEG,"TRANSFORMATEUR MONOPHASÉ DANS L'HUILE 10 KVA 17,320 KV 242V",1.0,Vente,TAMPON,TRANS,0.0,0.0,,2015,2015-03-01,0.0
